Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP
2024-05-24,金山办公,EQ,281.0,279.12,281.31,268.5,272.5,272.5,274.1033333333333
2024-05-27,金山办公,EQ,272.5,272.74,272.89,262.17,266.1,266.1,267.05333333333334
2024-05-28,金山办公,EQ,266.1,266.03,270.98,261.6,265.1,265.1,265.8933333333334
2024-05-29,金山办公,EQ,265.1,264.5,267.29,258.58,260.61,260.61,262.16
2024-05-30,金山办公,EQ,260.61,260.5,262.0,254.55,259.8,259.8,258.7833333333333
2024-05-31,金山办公,EQ,259.8,259.8,263.88,258.1,258.8,258.8,260.26
2024-06-03,金山办公,EQ,258.8,259.36,268.6,257.0,263.75,263.75,263.1166666666667
2024-06-04,金山办公,EQ,263.75,261.62,267.85,261.05,266.98,266.98,265.29333333333335
2024-06-05,金山办公,EQ,266.98,266.14,272.88,265.96,267.78,267.78,268.8733333333333
2024-06-06,金山办公,EQ,267.78,267.81,270.43,264.5,266.04,266.04,266.99
2024-06-07,金山办公,EQ,266.04,266.4,266.8,256.5,258.57,258.57,260.6233333333333
2024-06-11,金山办公,EQ,258.57,257.71,263.5,255.57,262.95,262.95,260.67333333333335
2024-06-12,金山办公,EQ,262.95,263.1,271.8,262.57,264.06,264.06,266.1433333333334
2024-06-13,金山办公,EQ,264.06,264.48,269.5,260.14,267.5,267.5,265.7133333333333
2024-06-14,金山办公,EQ,267.5,267.6,273.68,264.11,271.22,271.22,269.67
2024-06-17,金山办公,EQ,271.22,271.0,271.0,257.04,259.2,259.2,262.41333333333336
2024-06-18,金山办公,EQ,259.2,260.5,262.56,257.33,259.4,259.4,259.7633333333333
2024-06-19,金山办公,EQ,259.4,260.09,260.09,246.01,246.55,246.55,250.88333333333333
2024-06-20,金山办公,EQ,246.55,248.0,251.49,245.35,247.25,247.25,248.03
2024-06-21,金山办公,EQ,247.25,246.0,249.5,242.56,247.77,247.77,246.61
2024-06-24,金山办公,EQ,247.77,247.69,252.9,246.0,246.48,246.48,248.46
2024-06-25,金山办公,EQ,246.48,245.0,247.0,238.5,240.0,240.0,241.83333333333334
2024-06-26,金山办公,EQ,240.0,240.9,251.99,238.94,249.9,249.9,246.94333333333336
2024-06-27,金山办公,EQ,249.9,249.6,251.55,245.03,245.63,245.63,247.40333333333334
2024-06-28,金山办公,EQ,245.63,243.8,245.74,226.0,227.5,227.5,233.08
2024-07-01,金山办公,EQ,227.5,228.0,228.0,204.5,205.0,205.0,212.5
2024-07-02,金山办公,EQ,205.0,206.52,206.52,197.66,200.02,200.02,201.4
2024-07-03,金山办公,EQ,200.02,199.86,200.52,191.5,198.15,198.15,196.72333333333333
2024-07-04,金山办公,EQ,198.15,198.78,199.58,191.41,191.42,191.42,194.13666666666666
2024-07-05,金山办公,EQ,191.42,191.0,198.83,188.53,197.66,197.66,195.00666666666666
2024-07-08,金山办公,EQ,197.66,197.66,200.78,190.6,193.0,193.0,194.79333333333332
2024-07-09,金山办公,EQ,193.0,192.06,195.36,189.25,194.01,194.01,192.87333333333333
2024-07-10,金山办公,EQ,194.01,193.5,195.3,186.53,187.33,187.33,189.72000000000003
2024-07-11,金山办公,EQ,187.33,190.42,193.57,187.14,191.38,191.38,190.69666666666663
2024-07-12,金山办公,EQ,191.38,191.1,191.77,187.35,191.0,191.0,190.04
2024-07-15,金山办公,EQ,191.0,190.68,190.68,185.88,187.62,187.62,188.06000000000003
2024-07-16,金山办公,EQ,187.62,186.9,196.4,185.63,195.36,195.36,192.46333333333334
2024-07-17,金山办公,EQ,195.36,195.28,202.97,195.23,196.9,196.9,198.36666666666667
2024-07-18,金山办公,EQ,196.9,194.9,201.49,193.0,199.2,199.2,197.89666666666668
